VCAC,2012-01-09T09:00:00Z,28.94,28.19,25.21,29.42,0.0
VCAC,2012-01-10T09:00:00Z,26.45,27.01,26.41,28.06,0.0
VCAC,2012-01-11T09:00:00Z,26.43,26.48,25.92,27.03,0.0
VCAC,2012-01-12T09:00:00Z,26.46,27.39,25.44,27.6,0.0
VCAC,2012-01-13T09:00:00Z,25.0,26.17,24.75,28.75,0.0
VCAC,2012-01-16T09:00:00Z,26.33,27.83,26.31,28.35,0.0
VCAC,2012-01-17T09:00:00Z,26.17,25.46,25.46,26.41,0.0
VCAC,2012-01-18T09:00:00Z,26.38,25.98,25.36,26.95,0.0
VCAC,2012-01-19T09:00:00Z,24.9,25.33,24.81,25.79,0.0
VCAC,2012-01-20T09:00:00Z,23.47,24.75,23.47,25.3,0.0
VCAC,2012-01-23T09:00:00Z,23.58,24.34,23.32,24.58,0.0
VCAC,2012-01-24T09:00:00Z,23.36,23.8,23.35,24.42,0.0
VCAC,2012-01-25T09:00:00Z,22.99,22.53,22.53,24.4,0.0
VCAC,2012-01-26T09:00:00Z,22.15,22.61,21.84,22.99,0.0
VCAC,2012-01-27T09:00:00Z,22.54,22.42,21.91,22.84,0.0
VCAC,2012-01-30T09:00:00Z,24.85,24.09,23.88,25.03,0.0
VCAC,2012-01-31T09:00:00Z,24.16,24.1,22.46,24.31,0.0
VCAC,2012-02-01T09:00:00Z,22.71,23.91,22.53,23.99,0.0
VCAC,2012-02-02T09:00:00Z,22.84,22.25,22.11,23.34,0.0
VCAC,2012-02-03T09:00:00Z,21.57,22.92,19.62,23.19,0.0
VCAC,2012-02-06T09:00:00Z,22.96,22.38,22.38,23.65,0.0
VCAC,2012-02-07T09:00:00Z,23.34,22.75,22.64,24.3,0.0
VCAC,2012-02-08T09:00:00Z,23.48,23.04,22.86,23.5,0.0
VCAC,2012-02-09T09:00:00Z,23.01,22.48,21.63,23.42,0.0
VCAC,2012-02-10T09:00:00Z,25.06,23.81,23.02,25.67,0.0
VCAC,2012-02-13T09:00:00Z,24.69,24.86,23.5,25.31,0.0
VCAC,2012-02-14T09:00:00Z,24.63,24.66,23.2,24.92,0.0
VCAC,2012-02-15T09:00:00Z,24.49,23.51,23.05,24.58,0.0
VCAC,2012-02-16T09:00:00Z,24.87,25.11,24.86,26.41,0.0
VCAC,2012-02-17T09:00:00Z,23.09,23.41,22.31,24.02,0.0
VCAC,2012-02-20T09:00:00Z,22.8,23.3,22.69,23.37,0.0
VCAC,2012-02-21T09:00:00Z,22.1,22.28,22.04,23.11,0.0
VCAC,2012-02-22T09:00:00Z,22.14,21.89,21.38,22.64,0.0
VCAC,2012-02-23T09:00:00Z,22.1,21.61,21.31,23.07,0.0
VCAC,2012-02-24T09:00:00Z,20.79,20.5,20.04,21.62,0.0
VCAC,2012-02-27T09:00:00Z,22.66,21.99,21.99,23.4,0.0
VCAC,2012-02-28T09:00:00Z,22.19,22.23,21.9,23.32,0.0
VCAC,2012-02-29T09:00:00Z,21.8,21.54,20.0,23.28,0.0
VCAC,2012-03-01T09:00:00Z,20.77,21.87,20.71,22.5,0.0
VCAC,2012-03-02T09:00:00Z,20.39,20.8,20.19,20.93,0.0
VCAC,2012-03-05T09:00:00Z,21.69,21.45,20.18,22.38,0.0
VCAC,2012-03-06T09:00:00Z,26.4,21.99,21.73,26.94,0.0
VCAC,2012-03-07T09:00:00Z,26.02,26.97,25.86,27.28,0.0
VCAC,2012-03-08T09:00:00Z,22.12,24.68,21.97,25.06,0.0
VCAC,2012-03-09T09:00:00Z,19.98,21.59,18.91,22.86,0.0
VCAC,2012-03-12T09:00:00Z,20.32,21.18,19.87,21.5,0.0
VCAC,2012-03-13T09:00:00Z,18.76,18.94,14.44,19.83,0.0
VCAC,2012-03-14T09:00:00Z,19.08,17.98,17.8,19.27,0.0
VCAC,2012-03-15T09:00:00Z,18.42,18.63,17.97,19.37,0.0
VCAC,2012-03-16T09:00:00Z,17.65,17.46,15.5,18.28,0.0
VCAC,2012-03-19T09:00:00Z,17.94,17.96,17.91,18.96,0.0
VCAC,2012-03-20T09:00:00Z,19.05,17.34,17.34,19.36,0.0
VCAC,2012-03-21T09:00:00Z,18.94,17.99,17.96,20.12,0.0
VCAC,2012-03-22T09:00:00Z,20.71,18.74,18.69,21.56,0.0
VCAC,2012-03-23T09:00:00Z,20.18,19.96,19.65,21.78,0.0
VCAC,2012-03-26T08:00:00Z,20.32,20.18,19.66,21.39,0.0
